LSOA11CD,imd_rank,imd_score,income,employment,education,health,crime,housing,living_env,idaci,idaopi,IDfetex,iMEAN1,iDEVST1,iMAJORITY1,iMEAN2,iDEVST2,iMAJORITY2,iMEAN3,iDEVST3,iMAJORITY3,iMEAN_EDG,iDEVST_EDG,iUNIFOR,iENTROP,iCONTRAS,iIDM,iCOVAR,iVARIAN,iCORRELAC,iSKEWNESS,iKURTOSIS,iRVF,iRSF,iFDO,iSDT,iMFM,iVFM,iDMF,iRMM,iSDF,iAFM
E01006695,141,74.090000000000003,0.450000000000000,0.430000000000000,33.979999999999997,2.730000000000000,1.530000000000000,18.280000000000001,55.530000000000001,0.440000000000000,0.450000000000000,170,69.30630400000,28.78439600000,74,69.27468400000,28.14751300000,77,63.38548900000,27.14227000000,74,11.28060000000,7.65824000000,0.01281809900,2.08506110000,26.01396200000,0.35714585000,36.97583100000,49.98281200000,0.73977092000,0.31173320000,0.25700864000,3.69945030000,1.45743990000,102.45460000000,1.68166500000,642.21489000000,0.35868413000,418.24097000000,1.30027530000,-225.39971000000,2451.15780000000
E01006696,1311,56.240000000000002,0.350000000000000,0.270000000000000,43.430000000000000,1.970000000000000,1.170000000000000,12.850000000000000,48.030000000000001,0.340000000000000,0.420000000000000,171,75.21671800000,28.29399000000,74,76.09168300000,27.00859100000,85,66.85691600000,26.86672300000,58,10.61190000000,7.87985000000,0.01655716300,2.05033040000,25.24148100000,0.39070630000,35.25249500000,47.87323600000,0.73637169000,0.60547102000,2.13006200000,3.55297600000,1.45300510000,102.07610000000,2.41470290000,624.61052000000,0.29725629000,399.27951000000,1.24333860000,-247.28769000000,2144.21740000000
E01006697,673,63.189999999999998,0.390000000000000,0.280000000000000,50.049999999999997,1.690000000000000,1.420000000000000,13.730000000000000,70.120000000000005,0.370000000000000,0.390000000000000,172,75.11329600000,28.32205800000,82,72.63070900000,27.21962700000,81,66.57669400000,26.09138500000,74,11.05800000000,7.67110000000,0.01380290100,2.07372200000,25.43703500000,0.36780508000,35.19166400000,47.91018100000,0.73453414000,0.28284210000,0.69982995000,3.58736250000,1.43371480000,96.98548600000,-1.19575540000,602.01435000000,0.32011695000,378.39853000000,1.31295930000,-189.99256000000,1593.19500000000
E01006698,2229,49.939999999999998,0.310000000000000,0.230000000000000,32.539999999999999,1.600000000000000,1.110000000000000,7.540000000000000,65.269999999999996,0.460000000000000,0.300000000000000,173,72.13048800000,30.28594900000,82,69.20828900000,29.01219300000,81,64.03728200000,27.81402500000,74,11.84410000000,7.90542000000,0.01152970100,2.12197560000,28.24373500000,0.35133654000,40.81188800000,54.93375600000,0.74292915000,0.30210653000,-0.15686725000,3.70075130000,1.47865190000,118.63807000000,6.08202560000,688.16915000000,0.39796573000,440.31036000000,1.34707540000,-201.46375000000,1521.78840000000
E01006699,224,71.180000000000007,0.440000000000000,0.390000000000000,60.659999999999997,2.880000000000000,1.240000000000000,13.680000000000000,29.129999999999999,0.540000000000000,0.420000000000000,174,72.48853100000,28.66281100000,82,72.30902600000,27.41694600000,77,64.37722900000,26.79503900000,66,10.40040000000,7.96211000000,0.01448219000,2.04782360000,22.37796000000,0.39132429000,37.99789500000,49.18687500000,0.77252103000,0.38169575000,0.50905606000,4.16580590000,1.47536180000,93.78538600000,1.02007050000,631.28544000000,0.35482859000,433.99279000000,1.23078360000,-288.30246000000,3717.91660000000
E01006700,292,69.459999999999994,0.380000000000000,0.320000000000000,44.509999999999998,2.270000000000000,1.850000000000000,11.449999999999999,69.150000000000006,0.440000000000000,0.470000000000000,175,73.58027300000,32.43816800000,82,70.96027500000,31.46169000000,81,65.85510400000,30.45578000000,41,10.79760000000,7.88659000000,0.01269316100,2.09460100000,25.24077800000,0.37806757000,50.20726300000,62.82765200000,0.79912684000,1.01796420000,2.94699070000,4.68276420000,1.49452240000,111.11489000000,8.26720030000,685.47322000000,0.49212859000,460.78192000000,1.34969410000,-221.07595000000,2282.87420000000
E01006701,1215,57.100000000000001,0.310000000000000,0.290000000000000,37.200000000000003,2.070000000000000,1.700000000000000,13.090000000000000,45.490000000000002,0.420000000000000,0.320000000000000,176,73.35354600000,33.18265000000,90,74.86335800000,31.50712100000,73,66.43807900000,31.86586600000,41,10.42470000000,8.34941000000,0.01462031100,2.07342520000,24.37696300000,0.40289029000,53.83260700000,66.02108900000,0.81538503000,1.32577390000,4.46655010000,5.01686830000,1.50732800000,111.35441000000,2.78024060000,741.93690000000,0.41117085000,522.44494000000,1.29415180000,-304.20290000000,4342.89780000000
E01006702,391,67.569999999999993,0.460000000000000,0.360000000000000,62.740000000000002,2.000000000000000,0.790000000000000,12.820000000000000,33.310000000000002,0.610000000000000,0.430000000000000,177,73.13542400000,27.80840200000,82,73.88139900000,26.64428500000,85,65.83080900000,26.15188000000,66,9.95747000000,7.73657000000,0.01674282900,2.02026760000,22.24430300000,0.41039275000,35.20762200000,46.32977400000,0.75993512000,0.23667211000,0.41705461000,3.97312560000,1.47282420000,92.02169100000,1.66832870000,577.35523000000,0.27392768000,382.73385000000,1.18094700000,-278.26317000000,3479.42730000000
E01006703,111,74.829999999999998,0.460000000000000,0.420000000000000,61.060000000000002,2.610000000000000,1.520000000000000,15.600000000000000,35.020000000000003,0.580000000000000,0.460000000000000,178,70.68208100000,28.76917900000,82,71.25549500000,27.30907800000,77,63.85375000000,27.06386600000,49,9.36339000000,7.36708000000,0.01637730400,2.01062410000,20.64929200000,0.41670503000,39.22315500000,49.54780100000,0.79162252000,0.68299182000,1.78366360000,4.55847760000,1.49273920000,89.45731000000,6.77275950000,626.83268000000,0.44018869000,445.28165000000,1.25566600000,-285.02183000000,3747.08850000000
E01006705,591,64.189999999999998,0.380000000000000,0.300000000000000,27.750000000000000,2.120000000000000,1.630000000000000,10.210000000000001,71.250000000000000,0.550000000000000,0.280000000000000,179,69.59488600000,28.11583700000,82,68.43931200000,26.33453200000,65,61.30518500000,26.23005900000,74,10.26900000000,7.57591000000,0.01535039600,2.02885780000,22.45458900000,0.39030352000,36.03815400000,47.26544800000,0.76246297000,0.42094688000,0.30481213000,3.91751200000,1.47040620000,94.90884200000,1.34279820000,553.15636000000,0.35301515000,351.39701000000,1.31918620000,-174.83716000000,1797.54470000000
